DOP, Force
0.0241591, 0.0171324
0.0241591, 0.0171623
0.024471, 0.0174157
0.024471, 0.0174496
0.024471, 0.0174849
0.024471, 0.0175214
0.024471, 0.0175588
0.02475, 0.0177979
0.02475, 0.0178376
0.02475, 0.0178779
0.02475, 0.0179189
0.02475, 0.0179603
0.0250905, 0.0182493
0.0250905, 0.0182919
0.0250905, 0.0183346
0.0250905, 0.0183777
0.0250905, 0.0184212
0.0254785, 0.0187507
0.0254785, 0.0187964
0.0254785, 0.0188432
0.0254785, 0.0188917
0.0254785, 0.018942
0.0259005, 0.0193092
0.0259005, 0.0193656
0.0259005, 0.0194253
0.0259005, 0.0194887
0.0259005, 0.0195562
0.0262216, 0.0198718
0.0262216, 0.0199494
0.0262216, 0.0200318
0.0262216, 0.0201187
0.0262216, 0.0202098
0.0262216, 0.0203046
0.0264799, 0.0206035
0.0264799, 0.0207049
0.0264799, 0.0208081
0.0264799, 0.0209119
0.0264799, 0.0210156
0.0267741, 0.0213525
0.0267741, 0.021454
0.0267741, 0.0215525
0.0267741, 0.0216474
0.0267741, 0.021738
0.0270893, 0.0220806
0.0270893, 0.0221623
0.0270893, 0.0222386
0.0270893, 0.0223093
0.0270893, 0.0223746
0.0274158, 0.0227047
0.0274158, 0.0227601
0.0274158, 0.0228104
0.0274158, 0.0228561
0.0274158, 0.0228976
0.0277073, 0.0231792
0.0277073, 0.0232139
0.0277073, 0.0232454
0.0277073, 0.0232743
0.0277073, 0.0233006
0.0280182, 0.0235863
0.0280182, 0.0236088
0.0280182, 0.0236295
0.0280182, 0.0236488
0.0280182, 0.0236668
0.028383, 0.0239919
0.028383, 0.0240085
0.028383, 0.0240248
0.028383, 0.0240411
0.028383, 0.024058
0.0287001, 0.0243452
0.0287001, 0.0243647
0.0287001, 0.0243859
0.0287001, 0.0244091
0.0287001, 0.0244342
0.0287001, 0.0244614
0.029027, 0.0247693
0.029027, 0.0248008
0.029027, 0.0248342
0.029027, 0.0248693
0.029027, 0.024906
0.02932, 0.025196
0.02932, 0.0252358
0.02932, 0.0252765
0.02932, 0.0253178
0.02932, 0.0253595
0.0296747, 0.025708
0.0296747, 0.0257497
0.0296747, 0.0257909
0.0296747, 0.0258315
0.0296747, 0.0258715
0.0299864, 0.0261833
0.0299864, 0.0262226
0.0299864, 0.0262615
0.0299864, 0.0262999
0.0299864, 0.0263377
0.0303114, 0.0266607
0.0303114, 0.0266977
0.0303114, 0.0267339
0.0303114, 0.0267694
0.0303114, 0.0268041
0.0306056, 0.0270986
0.0306056, 0.027132
0.0306056, 0.0271645
0.0306056, 0.027196
0.0306056, 0.0272263
0.0309197, 0.0275347
0.0309197, 0.0275625
0.0309197, 0.0275887
0.0309197, 0.0276133
0.0309197, 0.0276362
0.0309197, 0.0276575
0.0311601, 0.0278926
0.0311601, 0.0279108
0.0311601, 0.0279272
0.0311601, 0.0279416
0.0311601, 0.0279536
0.031475, 0.0282451
0.031475, 0.0282517
0.031475, 0.0282552
0.031475, 0.0282557
0.031475, 0.0282534
0.0317942, 0.0285348
0.0317942, 0.0285274
0.0317942, 0.0285179
0.0317942, 0.0285068
0.0317942, 0.0284945
0.0321622, 0.0288107
0.0321622, 0.0287971
0.0321622, 0.0287836
0.0321622, 0.028771
0.0321622, 0.0287598
0.0321622, 0.0287507
0.0321622, 0.0287442
0.0326081, 0.0291393
0.0326081, 0.0291398
0.0326081, 0.0291449
0.0326081, 0.0291553
0.0326081, 0.0291717
0.0330693, 0.0296078
0.0330693, 0.0296386
0.0330693, 0.0296776
0.0330693, 0.0297251
0.0330693, 0.0297817
0.0334652, 0.0302052
0.0334652, 0.0302815
0.0334652, 0.0303673
0.0334652, 0.0304624
0.0334652, 0.030566
0.0337781, 0.0309648
0.0337781, 0.0310847
0.0337781, 0.0312107
0.0337781, 0.0313415
0.0337781, 0.0314756
0.0337781, 0.0316115
0.0340331, 0.0319874
0.0340331, 0.0321235
0.0340331, 0.0322567
0.0340331, 0.0323855
0.0340331, 0.0325083
0.034241, 0.032823
0.034241, 0.0329302
0.034241, 0.0330273
0.034241, 0.0331129
0.034241, 0.033186
0.0344503, 0.0334487
0.0344503, 0.0334946
0.0344503, 0.0335256
0.0344503, 0.0335414
0.0344503, 0.0335419
0.0346138, 0.0336861
0.0346138, 0.0336559
0.0346138, 0.0336105
0.0346138, 0.0335504
0.0346138, 0.0334757
0.0347417, 0.0335103
0.0347417, 0.0334077
0.0347417, 0.0332919
0.0347417, 0.0331634
0.0347417, 0.0330229
0.0348349, 0.0329589
0.0348349, 0.0327954
0.0348349, 0.0326214
0.0348349, 0.0324375
0.0348349, 0.032244
0.0349421, 0.03214
0.0349421, 0.0319285
0.0349421, 0.0317093
0.0349421, 0.0314829
0.0349421, 0.0312499
0.0349421, 0.0310112
0.0350116, 0.0308284
0.0350116, 0.0305797
0.0350116, 0.0303272
0.0350116, 0.0300713
0.0350116, 0.0298127
0.0350964, 0.029623
0.0350964, 0.0293595
0.0350964, 0.0290945
0.0350964, 0.0288285
0.0350964, 0.0285618
0.03519, 0.0283701
0.03519, 0.0281027
0.03519, 0.027836
0.03519, 0.0275703
0.03519, 0.0273062
0.0352467, 0.0270874
0.0352467, 0.026827
0.0352467, 0.026569
0.0352467, 0.0263136
0.0352467, 0.0260608
0.0353249, 0.0258676
0.0353249, 0.0256196
0.0353249, 0.0253742
0.0353249, 0.0251316
0.0353249, 0.0248916
0.0353699, 0.0246857
0.0353699, 0.0244509
0.0353699, 0.0242187
0.0353699, 0.0239891
0.0353699, 0.0237619
0.0354369, 0.0235811
0.0354369, 0.0233577
0.0354369, 0.0231362
0.0354369, 0.0229165
0.0354369, 0.0226986
0.0354369, 0.0224825
0.0355162, 0.0223178
0.0355162, 0.0221048
0.0355162, 0.0218938
0.0355162, 0.0216848
0.0355162, 0.0214781
0.0356052, 0.0213269
0.0356052, 0.0211246
0.0356052, 0.0209251
0.0356052, 0.0207285
0.0356052, 0.0205351
0.0357048, 0.0204019
0.0357048, 0.020215
0.0357048, 0.0200319
0.0357048, 0.0198528
0.0357048, 0.0196778
0.0357685, 0.019542
0.0357685, 0.0193754
0.0357685, 0.0192133
0.0357685, 0.0190554
0.0357685, 0.0189016
0.0358543, 0.0187964
0.0358543, 0.0186498
0.0358543, 0.0185065
0.0358543, 0.0183665
0.0358543, 0.0182294
0.0359968, 0.018167
0.0359968, 0.0180352
0.0359968, 0.0179061
0.0359968, 0.0177802
0.0359968, 0.0176575
0.036092, 0.0191976
0.036092, 0.0190829
0.036092, 0.018972
0.036092, 0.0188651
0.036092, 0.0187622
0.036247, 0.0190407
0.036247, 0.0189455
0.036247, 0.0188541
0.036247, 0.0187666
0.036247, 0.0186833
0.036247, 0.0186041
0.0363977, 0.0190029
0.0363977, 0.0189327
0.0363977, 0.018867
0.0363977, 0.0188061
0.0363977, 0.01875
0.0365494, 0.0192308
0.0365494, 0.0191842
0.0365494, 0.0191423
0.0365494, 0.019105
0.0365494, 0.0190721
0.0366637, 0.0194776
0.0366637, 0.0194531
0.0366637, 0.0194323
0.0366637, 0.0194148
0.0366637, 0.0194002
0.0368357, 0.0200402
0.0368357, 0.0200298
0.0368357, 0.0200209
0.0368357, 0.0200134
0.0368357, 0.020007
0.0370062, 0.0206683
0.0370062, 0.0206643
0.0370062, 0.0206614
0.0370062, 0.0206597
0.0370062, 0.0206592
0.0371337, 0.0211731
0.0371337, 0.0211753
0.0371337, 0.0211787
0.0371337, 0.0211831
0.0371337, 0.0211884
0.0373196, 0.0219364
0.0373196, 0.0219427
0.0373196, 0.0219492
0.0373196, 0.021956
0.0373196, 0.0219632
0.0373196, 0.0219709
0.0375019, 0.0227164
0.0375019, 0.0227256
0.0375019, 0.0227357
0.0375019, 0.022747
0.0375019, 0.0227596
0.0376817, 0.0235057
0.0376817, 0.0235214
0.0376817, 0.0235388
0.0376817, 0.023558
0.0376817, 0.0235789
0.0379036, 0.0245055
0.0379036, 0.0245301
0.0379036, 0.0245566
0.0379036, 0.0245852
0.0379036, 0.0246161
0.0380695, 0.0253343
0.0380695, 0.0253702
0.0380695, 0.0254086
0.0380695, 0.0254494
0.0380695, 0.0254924
0.0382847, 0.026421
0.0382847, 0.0264675
0.0382847, 0.0265153
0.0382847, 0.0265644
0.0382847, 0.0266147
0.0384486, 0.0273465
0.0384486, 0.0273988
0.0384486, 0.0274519
0.0384486, 0.0275054
0.0384486, 0.0275592
0.0387033, 0.0286606
0.0387033, 0.0287139
0.0387033, 0.0287669
0.0387033, 0.0288196
0.0387033, 0.0288722
0.0387033, 0.0289251
0.0389793, 0.030119
0.0389793, 0.0301736
0.0389793, 0.0302299
0.0389793, 0.0302881
0.0389793, 0.030349
0.0391856, 0.0312708
0.0391856, 0.031338
0.0391856, 0.0314087
0.0391856, 0.0314829
0.0391856, 0.0315603
0.0394347, 0.0326725
0.0394347, 0.0327556
0.0394347, 0.032841
0.0394347, 0.0329286
0.0394347, 0.033018
0.0396682, 0.03408
0.0396682, 0.0341723
0.0396682, 0.0342658
0.0396682, 0.0343601
0.0396682, 0.034455
0.0398923, 0.0354826
0.0398923, 0.0355777
0.0398923, 0.0356726
0.0398923, 0.0357668
0.0398923, 0.0358602
0.0400701, 0.0199619
0.0400701, 0.020056
0.0400701, 0.0201481
0.0400701, 0.0202378
0.0400701, 0.0203244
0.0402539, 0.0204412
0.0402539, 0.0205205
0.0402539, 0.0205955
0.0402539, 0.0206657
0.0402539, 0.0207309
0.0402539, 0.0207908
0.040397, 0.020872
0.040397, 0.020921
0.040397, 0.0209641
0.040397, 0.0210012
0.040397, 0.0210322
0.0405538, 0.0210864
0.0405538, 0.0211047
0.0405538, 0.0211166
0.0405538, 0.0211222
0.0405538, 0.0211214
0.0406746, 0.0211375
0.0406746, 0.0211249
0.0406746, 0.0211064
0.0406746, 0.0210824
0.0406746, 0.021053
0.0407658, 0.0210354
0.0407658, 0.0209952
0.0407658, 0.0209499
0.0407658, 0.0208994
0.0407658, 0.0208437
0.0408791, 0.0208037
0.0408791, 0.0207376
0.0408791, 0.0206665
0.0408791, 0.0205905
0.0408791, 0.0205099
0.0410033, 0.0204477
0.0410033, 0.0203589
0.0410033, 0.0202665
0.0410033, 0.0201711
0.0410033, 0.0200732
0.0410926, 0.0199891
0.0410926, 0.0198873
0.0410926, 0.0197843
0.0410926, 0.0196803
0.0410926, 0.0195756
0.0410926, 0.0194703
0.0411573, 0.0193757
0.0411573, 0.0192696
0.0411573, 0.0191631
0.0411573, 0.0190561
0.0411573, 0.0189486
0.0412015, 0.0188479
0.0412015, 0.0187388
0.0412015, 0.0186286
0.0412015, 0.0185171
0.0412015, 0.018404
0.0412746, 0.018301
0.0412746, 0.018184
0.0412746, 0.0180649
0.0412746, 0.0179438
0.0412746, 0.0178206
0.0413231, 0.0177033
0.0413231, 0.0175765
0.0413231, 0.017448
0.0413231, 0.0173182
0.0413231, 0.0171869
0.0414402, 0.017072
0.0414402, 0.0169384
0.0414402, 0.0168042
0.0414402, 0.0166699
0.0414402, 0.0165361
0.0416913, 0.0164394
0.0416913, 0.0163084
0.0416913, 0.0161806
0.0416913, 0.0160572
0.0416913, 0.0159398
0.0418644, 0.015854
0.0418644, 0.0157527
0.0418644, 0.0156614
0.0418644, 0.0155807
0.0418644, 0.0155114
0.0418644, 0.0154539
0.042123, 0.015443
0.042123, 0.0154093
0.042123, 0.0153877
0.042123, 0.0153783
0.042123, 0.0153813
0.0423159, 0.0154228
0.0423159, 0.0154504
0.0423159, 0.0154899
0.0423159, 0.0155407
0.0423159, 0.0156021
0.0425939, 0.0157114
0.0425939, 0.0157919
0.0425939, 0.0158807
0.0425939, 0.0159773
0.0425939, 0.0160812
0.0428457, 0.0162276
0.0428457, 0.016345
0.0428457, 0.0164683
0.0428457, 0.0165972
0.0428457, 0.0167309
0.0430871, 0.0169046
0.0430871, 0.0170469
0.0430871, 0.0171924
0.0430871, 0.0173406
0.0430871, 0.0174908
0.0432768, 0.0176716
0.0432768, 0.0178243
0.0432768, 0.0179769
0.0432768, 0.0181286
0.0432768, 0.0182787
0.0434762, 0.0184583
0.0434762, 0.0186028
0.0434762, 0.0187433
0.0434762, 0.0188791
0.0434762, 0.0190097
0.0434762, 0.0191346
0.0436793, 0.0192874
0.0436793, 0.0194001
0.0436793, 0.0195064
0.0436793, 0.0196061
0.0436793, 0.0196993
0.0438368, 0.019813
0.0438368, 0.0198935
0.0438368, 0.0199675
0.0438368, 0.0200353
0.0438368, 0.0200967
0.044007, 0.0201814
0.044007, 0.0202303
0.044007, 0.0202729
0.044007, 0.0203095
0.044007, 0.0203401
0.044179, 0.0203954
0.044179, 0.020415
0.044179, 0.0204295
0.044179, 0.0204391
0.044179, 0.0204444
0.0443109, 0.0204689
0.0443109, 0.0204664
0.0443109, 0.0204603
0.0443109, 0.0204508
0.0443109, 0.0204381
0.0444998, 0.0204555
0.0444998, 0.0204366
0.0444998, 0.0204149
0.0444998, 0.0203908
0.0444998, 0.0203648
0.0447252, 0.0203766
0.0447252, 0.0203481
0.0447252, 0.0203192
0.0447252, 0.0202907
0.0447252, 0.0202634
0.0447252, 0.0202379
0.0449752, 0.0202584
0.0449752, 0.0202387
0.0449752, 0.020223
0.0449752, 0.0202119
0.0449752, 0.0202061
0.045203, 0.0202455
0.045203, 0.0202516
0.045203, 0.0202642
0.045203, 0.0202834
0.045203, 0.0203092
0.0454194, 0.0203793
0.0454194, 0.0204182
0.0454194, 0.0204631
0.0454194, 0.0205137
0.0454194, 0.0205696
0.0456252, 0.0206664
0.0456252, 0.0207311
0.0456252, 0.0207993
0.0456252, 0.0208703
0.0456252, 0.0209436
0.0458271, 0.0210545
0.0458271, 0.0211302
0.0458271, 0.0212061
0.0458271, 0.0212816
0.0458271, 0.0213563
0.0461962, 0.0214967
0.0461962, 0.0215686
0.0461962, 0.0216392
0.0461962, 0.0217092
0.0461962, 0.0217793
0.0464636, 0.0219003
0.0464636, 0.0219739
0.0464636, 0.0220505
0.0464636, 0.0221307
0.0464636, 0.0222147
0.0464636, 0.022303
0.046763, 0.0224523
0.046763, 0.0225494
0.046763, 0.0226508
0.046763, 0.0227566
0.046763, 0.0228664
0.0469935, 0.0230252
0.0469935, 0.0231431
0.0469935, 0.0232644
0.0469935, 0.0233883
0.0469935, 0.0235142
0.0471767, 0.0236779
0.0471767, 0.0238054
0.0471767, 0.0239321
0.0471767, 0.024057
0.0471767, 0.0241788
0.0473677, 0.0243355
0.0473677, 0.0244482
0.0473677, 0.0245548
0.0473677, 0.0246545
0.0473677, 0.0247465
0.0475191, 0.024862
0.0475191, 0.0249371
0.0475191, 0.0250031
0.0475191, 0.0250595
0.0475191, 0.025106
0.0476405, 0.0251679
0.0476405, 0.0251939
0.0476405, 0.0252093
0.0476405, 0.025214
0.0476405, 0.025208
0.0477342, 0.0252111
0.0477342, 0.0251835
0.0477342, 0.0251453
0.0477342, 0.0250965
0.0477342, 0.0250372
0.0477342, 0.0249676
0.0478491, 0.024912
0.0478491, 0.0248226
0.0478491, 0.0247239
0.0478491, 0.0246165
0.0478491, 0.0245011
0.0479296, 0.0243947
0.0479296, 0.0242651
0.0479296, 0.0241293
0.0479296, 0.0239881
0.0479296, 0.0238419
0.0479874, 0.0237028
0.0479874, 0.0235481
0.0479874, 0.0233899
0.0479874, 0.0232284
0.0479874, 0.0230639
0.0480687, 0.0229122
0.0480687, 0.0227424
0.0480687, 0.0225705
0.0480687, 0.0223967
0.0480687, 0.0222214
0.0481646, 0.0220626
0.0481646, 0.0218854
0.0481646, 0.021708
0.0481646, 0.0215308
0.0481646, 0.0213543
0.0482707, 0.0211977
0.0482707, 0.0210239
0.0482707, 0.0208522
0.0482707, 0.020683
0.0482707, 0.0205169
0.0484689, 0.0203877
0.0484689, 0.0202287
0.0484689, 0.0200743
0.0484689, 0.0199253
0.0484689, 0.0197825
0.0484689, 0.0196469
0.0486901, 0.0195552
0.0486901, 0.0194361
0.0486901, 0.0193267
0.0486901, 0.0192275
0.0486901, 0.0191394
0.0489762, 0.0191079
0.0489762, 0.0190432
0.0489762, 0.018991
0.0489762, 0.018952
0.0489762, 0.0189266
0.0492284, 0.0189547
0.0492284, 0.0189575
0.0492284, 0.0189747
0.0492284, 0.0190059
0.0492284, 0.0190511
0.0495057, 0.0191534
0.0495057, 0.0192249
0.0495057, 0.0193086
0.0495057, 0.0194038
0.0495057, 0.0195098
0.0497602, 0.0196672
0.0497602, 0.0197928
0.0497602, 0.0199267
0.0497602, 0.0200681
0.0497602, 0.0202158
0.0500474, 0.0204171
0.0500474, 0.020575
0.0500474, 0.0207365
0.0500474, 0.0209008
0.0500474, 0.0210672
0.0503136, 0.0212817
0.0503136, 0.0214509
0.0503136, 0.0216206
0.0503136, 0.02179
0.0503136, 0.0219588
0.0503136, 0.0221265
0.0505666, 0.0223388
0.0505666, 0.0225031
0.0505666, 0.0226649
0.0505666, 0.0228239
0.0505666, 0.0229796
0.050769, 0.0231702
0.050769, 0.0233187
0.050769, 0.0234627
0.050769, 0.0236019
0.050769, 0.0237356
0.0510175, 0.0239119
0.0510175, 0.0240337
0.0510175, 0.024149
0.0510175, 0.0242576
0.0510175, 0.0243597
0.0512093, 0.0244936
0.0512093, 0.024583
0.0512093, 0.0246662
0.0512093, 0.0247432
0.0512093, 0.024814
0.0514463, 0.0249266
0.0514463, 0.0249853
0.0514463, 0.0250381
0.0514463, 0.0250853
0.0514463, 0.0251273
0.0516269, 0.0252016
0.0516269, 0.0252346
0.0516269, 0.0252635
0.0516269, 0.0252885
0.0516269, 0.0253099
0.0518137, 0.025366
0.0518137, 0.0253801
0.0518137, 0.0253908
0.0518137, 0.0253979
0.0518137, 0.0254017
0.0520413, 0.025449
0.0520413, 0.0254462
0.0520413, 0.0254406
0.0520413, 0.0254324
0.0520413, 0.0254221
0.0520413, 0.0254102
0.0522516, 0.0254403
0.0522516, 0.0254265
0.0522516, 0.0254124
0.0522516, 0.0253984
0.0522516, 0.0253849
0.0524937, 0.0254217
0.0524937, 0.0254098
0.0524937, 0.0253992
0.0524937, 0.0253903
0.0524937, 0.0253833
0.0527567, 0.0254323
0.0527567, 0.0254302
0.0527567, 0.025431
0.0527567, 0.0254351
0.0527567, 0.0254429
0.0529968, 0.0255037
0.0529968, 0.0255196
0.0529968, 0.0255397
0.0529968, 0.0255641
0.0529968, 0.0255928
0.053266, 0.025681
0.053266, 0.0257178
0.053266, 0.0257585
0.053266, 0.0258029
0.053266, 0.0258509
0.0535123, 0.0259536
0.0535123, 0.0260085
0.0535123, 0.0260666
0.0535123, 0.0261276
0.0535123, 0.0261911
0.0538754, 0.0263329
0.0538754, 0.0264009
0.0538754, 0.026471
0.0538754, 0.0265437
0.0538754, 0.0266193
0.0538754, 0.0266985
0.0541874, 0.0268486
0.0541874, 0.026937
0.0541874, 0.0270305
0.0541874, 0.0271294
0.0541874, 0.0272338
0.0545133, 0.0274146
0.0545133, 0.0275302
0.0545133, 0.0276512
0.0545133, 0.0277773
0.0545133, 0.0279081
0.0548082, 0.0281092
0.0548082, 0.028249
0.0548082, 0.0283924
0.0548082, 0.0285388
0.0548082, 0.0286877
0.0552133, 0.0289306
0.0552133, 0.0290829
0.0552133, 0.0292361
0.0552133, 0.0293904
0.0552133, 0.0295459
0.0555184, 0.0297745
0.0555184, 0.0299335
0.0555184, 0.0300941
0.0555184, 0.0302562
0.0555184, 0.0304194
0.0558912, 0.0306731
0.0558912, 0.0308379
0.0558912, 0.0310028
0.0558912, 0.0311676
0.0558912, 0.0313323
0.0561775, 0.0315675
0.0561775, 0.0317319
0.0561775, 0.0318956
0.0561775, 0.0320582
0.0561775, 0.0322191
0.0561775, 0.0323776
0.0565807, 0.0326359
0.0565807, 0.0327885
0.0565807, 0.0329377
0.0565807, 0.0330834
0.0565807, 0.033226
0.0569321, 0.0334576
0.0569321, 0.0335958
0.0569321, 0.0337324
0.0569321, 0.0338677
0.0569321, 0.034002
0.0572502, 0.0342201
0.0572502, 0.0343533
0.0572502, 0.0344859
0.0572502, 0.0346177
0.0572502, 0.0347486
0.0576313, 0.0349815
0.0576313, 0.0351101
0.0576313, 0.0352373
0.0576313, 0.0353631
0.0576313, 0.0354876
0.0580095, 0.0357155
0.0580095, 0.0358385
0.0580095, 0.0359611
0.0580095, 0.0360834
0.0580095, 0.0362057
0.0583882, 0.0364345
0.0583882, 0.036558
0.0583882, 0.0366822
0.0583882, 0.0368073
0.0583882, 0.0369333
0.0587223, 0.0371558
0.0587223, 0.0372842
0.0587223, 0.0374136
0.0587223, 0.0375435
0.0587223, 0.0376736
0.0587223, 0.0378035
0.0590299, 0.0380222
0.0590299, 0.0381503
0.0590299, 0.0382765
0.0590299, 0.0384001
0.0590299, 0.0385205
0.0593154, 0.0387215
0.0593154, 0.0388337
0.0593154, 0.0389407
0.0593154, 0.0390419
0.0593154, 0.0391367
0.0595403, 0.039292
0.0595403, 0.0393725
0.0595403, 0.0394449
0.0595403, 0.0395085
0.0595403, 0.0395627
0.0598454, 0.039699
0.0598454, 0.0397329
0.0598454, 0.0397564
0.0598454, 0.0397696
0.0598454, 0.0397729
0.0601182, 0.0398496
0.0601182, 0.039835
0.0601182, 0.0398126
0.0601182, 0.0397829
0.0601182, 0.0397468
0.0603257, 0.0397674
0.0603257, 0.0397202
0.0603257, 0.0396682
0.0603257, 0.0396115
0.0603257, 0.0395505
0.0605269, 0.039545
0.0605269, 0.039475
0.0605269, 0.0394003
0.0605269, 0.039321
0.0605269, 0.039237
0.0605269, 0.0391481
0.0606786, 0.0390991
0.0606786, 0.0390002
0.0606786, 0.038896
0.0606786, 0.0387864
0.0606786, 0.0386709
0.0608801, 0.0386081
0.0608801, 0.0384802
0.0608801, 0.0383462
0.0608801, 0.0382062
0.0608801, 0.0380605
0.061022, 0.0379501
0.061022, 0.037794
0.061022, 0.0376334
0.061022, 0.0374685
0.061022, 0.0372994
0.0611694, 0.0371675
0.0611694, 0.0369904
0.0611694, 0.0368097
0.0611694, 0.0366255
0.0611694, 0.036438
0.0613186, 0.036288
0.0613186, 0.0360944
0.0613186, 0.0358982
0.0613186, 0.0356997
0.0613186, 0.0354993
0.0616358, 0.0353813
0.0616358, 0.0351778
0.0616358, 0.0349745
0.0616358, 0.0347727
0.0616358, 0.0345742
0.0619033, 0.0344497
0.0619033, 0.0342624
0.0619033, 0.0340833
0.0619033, 0.0339139
0.0619033, 0.0337552
0.0621433, 0.0336686
0.0621433, 0.0335338
0.0621433, 0.0334118
0.0621433, 0.0333028
0.0621433, 0.0332067
0.0621433, 0.0331232
0.0623676, 0.0331072
0.0623676, 0.0330473
0.0623676, 0.0329982
0.0623676, 0.0329589
0.0623676, 0.0329286
0.0625795, 0.0329581
0.0625795, 0.0329424
0.0625795, 0.0329323
0.0625795, 0.0329268
0.0625795, 0.0329247
0.0627849, 0.0329753
0.0627849, 0.0329769
0.0627849, 0.0329787
0.0627849, 0.03298
0.0627849, 0.0329799
0.0630278, 0.0330372
0.0630278, 0.0330322
0.0630278, 0.0330241
0.0630278, 0.0330127
0.0630278, 0.0329979
0.0632119, 0.033025
0.0632119, 0.0330036
0.0632119, 0.0329789
0.0632119, 0.0329509
0.0632119, 0.0329194
0.0634859, 0.0329511
0.0634859, 0.0329125
0.0634859, 0.0328707
0.0634859, 0.0328261
0.0634859, 0.0327795
0.0637317, 0.0327911
0.0637317, 0.0327424
0.0637317, 0.0326938
0.0637317, 0.032646
0.0637317, 0.0325996
0.0637317, 0.032555
0.0640907, 0.032599
0.0640907, 0.0325597
0.0640907, 0.032524
0.0640907, 0.0324931
0.0640907, 0.032468
0.0644425, 0.032534
0.0644425, 0.0325237
0.0644425, 0.0325222
0.0644425, 0.0325305
0.0644425, 0.0325493
0.0647971, 0.0326641
0.0647971, 0.0327055
0.0647971, 0.0327586
0.0647971, 0.0328237
0.0647971, 0.0329006
0.0652424, 0.033097
0.0652424, 0.0331977
0.0652424, 0.03331
0.0652424, 0.0334341
0.0652424, 0.0335701
0.0657082, 0.0338331
0.0657082, 0.0339938
0.0657082, 0.0341669
0.0657082, 0.0343523
0.0657082, 0.0345503
0.0662409, 0.0348956
0.0662409, 0.0351193
0.0662409, 0.0353554
0.0662409, 0.0356043
0.0662409, 0.0358659
0.0667808, 0.0362822
0.0667808, 0.0365706
0.0667808, 0.0368719
0.0667808, 0.0371859
0.0667808, 0.0375124
0.0667808, 0.0378511
0.067253, 0.0383322
0.067253, 0.0386949
0.067253, 0.0390678
0.067253, 0.0394497
0.067253, 0.0398393
0.0677624, 0.0403828
0.0677624, 0.0407847
0.0677624, 0.04119
0.0677624, 0.0415974
0.0677624, 0.0420056
0.0682115, 0.0425504
0.0682115, 0.042958
0.0682115, 0.043363
0.0682115, 0.0437639
0.0682115, 0.0441597
0.0687943, 0.044735
0.0687943, 0.0451188
0.0687943, 0.045495
0.0687943, 0.0458635
0.0687943, 0.0462247
0.0692899, 0.046744
0.0692899, 0.0470934
0.0692899, 0.0474369
0.0692899, 0.047775
0.0692899, 0.0481078
0.069683, 0.0485707
0.069683, 0.0488939
0.069683, 0.0492114
0.069683, 0.0495223
0.069683, 0.0498259
0.070092, 0.0502663
0.070092, 0.050553
0.070092, 0.0508294
0.070092, 0.0510946
0.070092, 0.0513479
0.070092, 0.0515886
0.070463, 0.0519521
0.070463, 0.0521669
0.070463, 0.0523679
0.070463, 0.0525547
0.070463, 0.0527271
0.0709734, 0.0530752
0.0709734, 0.0532194
0.0709734, 0.05335
0.0709734, 0.0534682
0.0709734, 0.0535755
0.0714447, 0.0538513
0.0714447, 0.053942
0.0714447, 0.0540268
0.0714447, 0.0541073
0.0714447, 0.054185
0.071982, 0.0544654
0.071982, 0.054542
0.071982, 0.0546201
0.071982, 0.0547011
0.071982, 0.0547863
0.071982, 0.0548771
0.071982, 0.0549746
0.0724835, 0.0552724
0.0724835, 0.0553864
0.0724835, 0.0555095
0.0724835, 0.055642
0.0724835, 0.0557837
0.0730457, 0.0561532
0.0730457, 0.0563138
0.0730457, 0.0564833
0.0730457, 0.0566616
0.0730457, 0.0568483
0.0736513, 0.0572826
0.0736513, 0.0574868
0.0736513, 0.0576991
0.0736513, 0.0579196
0.0736513, 0.0581483
0.0743775, 0.0586777
0.0743775, 0.0589243
0.0743775, 0.0591799
0.0743775, 0.0594452
0.0743775, 0.0597211
0.0743775, 0.0600085
0.0750638, 0.0654973
0.0750638, 0.0658105
0.0750638, 0.0661372
0.0750638, 0.0664774
0.0750638, 0.0668314
0.0757309, 0.080199
0.0757309, 0.0805793
0.0757309, 0.0809717
0.0757309, 0.0813756
0.0757309, 0.0817897
0.0763003, 0.0960794
0.0763003, 0.0965102
0.0763003, 0.0969467
0.0763003, 0.097387
0.0763003, 0.0978288
0.0768418, 0.111638
0.0768418, 0.112076
0.0768418, 0.112509
0.0768418, 0.112933
0.0768418, 0.113348
0.0773228, 0.125666
0.0773228, 0.126055
0.0773228, 0.126428
0.0773228, 0.126784
0.0773228, 0.12712
0.0777915, 0.139072
0.0777915, 0.139366
0.0777915, 0.139638
0.0777915, 0.139885
0.0777915, 0.140109
0.0781612, 0.149475
0.0781612, 0.14965
0.0781612, 0.1498
0.0781612, 0.149926
0.0781612, 0.150026
0.0781612, 0.150101
0.0784997, 0.158536
0.0784997, 0.158561
0.0784997, 0.158562
0.0784997, 0.158537
0.0784997, 0.158489
0.0787613, 0.164889
0.0787613, 0.164794
0.0787613, 0.164676
0.0787613, 0.164536
0.0787613, 0.164374
0.0790071, 0.170275
0.0790071, 0.17007
0.0790071, 0.169846
0.0790071, 0.169601
0.0790071, 0.169338
0.0792291, 0.174558
0.0792291, 0.174258
0.0792291, 0.173942
0.0792291, 0.17361
0.0792291, 0.173263
0.0793875, 0.176823
0.0793875, 0.176449
0.0793875, 0.176063
